"Area","Item","Year","Area_harvested","Yield","temperature","precipitation","humidity","Soil_PH","Soil_Nitrogen","Soil_OM","VHI","ASI"
"Thailand","Barley",2018,55543.0,23405.0,26.92,1573.64,73.2,5.75,1.75,3.67,0.56,1.38
"Thailand","Barley",2019,61285.0,23660.0,27.49,1308.5,71.9,4.62,0.61,3.24,0.5,7.06
"Thailand","Barley",2020,68294.0,23721.0,27.42,1541.5,72.0,4.25,1.72,1.74,0.55,5.35
"Thailand","Barley",2021,71099.0,23938.0,26.9,1631.11,71.5,5.1,1.57,1.65,0.58,1.39
"Thailand","Barley",2022,72180.0,24154.0,26.78,2066.47,73.0,5.15,0.33,2.34,0.59,1.4
"Thailand","Beans, dry",1961,35840.0,11300.0,26.23,1740.1,78.5,4.33,0.92,3.69,0.36,19.17
"Thailand","Beans, dry",1962,49120.0,10932.0,26.08,1586.14,76.3,5.95,4.05,2.66,0.55,3.96
"Thailand","Beans, dry",1963,98880.0,11731.0,26.07,1664.81,77.3,4.72,1.49,3.91,0.4,8.93
"Thailand","Beans, dry",1964,99680.0,11055.0,26.14,1689.46,73.19,4.89,3.02,3.65,0.43,7.68
"Thailand","Beans, dry",1965,118240.0,10555.0,26.28,1600.65,73.5,4.5,2.43,2.92,0.41,18.26
"Thailand","Beans, dry",1966,132960.0,9913.0,26.75,1762.56,76.6,4.62,4.74,3.13,0.57,9.75
"Thailand","Beans, dry",1967,129440.0,9472.0,26.12,1455.12,74.5,4.28,2.69,1.76,0.43,6.81
"Thailand","Beans, dry",1968,187520.0,9796.0,26.43,1472.85,77.2,4.21,2.59,2.37,0.37,9.35
"Thailand","Beans, dry",1969,202720.0,8376.0,26.56,1639.69,74.5,4.43,2.82,3.45,0.38,15.97
"Thailand","Beans, dry",1970,224160.0,6714.0,26.33,1867.78,77.5,4.37,1.64,3.76,0.44,10.21
"Thailand","Beans, dry",1971,147900.0,10372.0,25.72,1642.87,74.81,5.18,1.49,1.89,0.57,12.86
"Thailand","Beans, dry",1972,213000.0,9587.0,26.46,1555.46,75.0,4.2,1.14,3.12,0.42,8.03
"Thailand","Beans, dry",1973,239000.0,8759.0,26.47,1589.83,75.8,4.91,4.16,3.9,0.55,6.29
"Thailand","Beans, dry",1974,190720.0,9852.0,25.99,1681.47,77.2,5.49,1.87,2.5,0.38,17.35
"Thailand","Beans, dry",1975,147200.0,8191.0,26.21,1726.68,77.2,4.65,0.76,2.84,0.47,11.07
"Thailand","Beans, dry",1976,207680.0,6009.0,26.11,1598.93,74.1,4.94,3.84,3.77,0.47,19.24
"Thailand","Beans, dry",1977,377920.0,5476.0,26.36,1378.06,71.8,4.26,2.7,3.08,0.58,21.21
"Thailand","Beans, dry",1978,374400.0,6917.0,26.67,1623.1,74.4,5.93,3.04,3.76,0.37,18.59
"Thailand","Beans, dry",1979,354560.0,7070.0,27.05,1294.04,73.2,5.35,2.48,3.98,0.4,10.98
"Thailand","Beans, dry",1980,394993.0,6609.0,26.74,1669.85,73.0,4.7,2.91,2.89,0.38,22.0
"Thailand","Beans, dry",1981,457833.0,6195.0,25.97,1553.21,74.4,4.56,1.47,2.72,0.4,9.56
"Thailand","Beans, dry",1982,444036.0,6334.0,26.06,1504.89,75.2,4.83,1.72,3.97,0.55,13.46
"Thailand","Beans, dry",1983,448460.0,6429.0,26.4,1632.68,74.9,5.31,2.5,2.66,0.56,16.26
"Thailand","Beans, dry",1984,482673.0,7300.0,26.11,1504.35,73.0,5.5,1.19,3.52,0.55,1.77
"Thailand","Beans, dry",1985,529108.0,6112.0,26.19,1539.99,73.0,4.5,3.36,3.75,0.49,7.86
"Thailand","Beans, dry",1986,492900.0,6109.0,26.14,1497.08,71.7,4.28,4.11,2.99,0.43,20.81
"Thailand","Beans, dry",1987,437576.0,6108.0,26.97,1494.28,70.9,5.8,0.77,2.64,0.43,21.68
"Thailand","Beans, dry",1988,462046.0,7199.0,26.73,1744.1,72.4,5.33,1.41,1.55,0.53,1.42
"Thailand","Beans, dry",1989,496379.0,7175.0,26.73,1419.78,71.4,4.36,3.62,2.93,0.44,14.05
"Thailand","Beans, dry",1990,427902.0,7088.0,27.04,1529.3,70.5,5.43,2.14,3.27,0.46,10.45
"Thailand","Beans, dry",1991,417616.0,7284.0,27.11,1425.79,71.65,4.76,0.4,1.79,0.36,42.0
"Thailand","Beans, dry",1992,350240.0,7464.0,26.72,1370.1,70.9,5.82,1.31,2.79,0.43,17.14
"Thailand","Beans, dry",1993,314560.0,8561.0,26.74,1330.24,71.9,6.1,3.75,1.91,0.47,4.14
"Thailand","Beans, dry",1994,335040.0,7235.0,26.81,1653.44,72.6,4.76,3.68,1.56,0.52,2.46
"Thailand","Beans, dry",1995,332772.0,7032.0,26.7,1669.6,79.0,5.52,2.18,3.77,0.51,3.14
"Thailand","Beans, dry",1996,303914.0,7074.0,26.32,1754.71,69.8,4.37,1.77,3.72,0.54,1.09
"Thailand","Beans, dry",1997,273514.0,7310.0,26.86,1390.14,67.4,4.85,2.3,2.09,0.5,2.07
"Thailand","Beans, dry",1998,288755.0,7824.0,27.5,1520.52,73.2,4.96,1.73,1.96,0.54,3.08
"Thailand","Beans, dry",1999,307956.0,8097.0,26.3,1771.63,72.7,5.88,2.93,2.56,0.62,0.28
"Thailand","Beans, dry",2000,279981.0,8067.0,26.53,1760.17,70.9,5.45,4.44,3.82,0.52,0.98
"Thailand","Beans, dry",2001,295360.0,8047.0,26.71,1593.13,71.6,5.39,4.2,3.92,0.55,0.41
"Thailand","Beans, dry",2002,273440.0,7911.0,26.8,1645.98,72.67,4.62,0.39,3.69,0.51,1.95
"Thailand","Beans, dry",2003,231680.0,7683.0,26.71,1539.52,69.7,4.61,4.56,3.65,0.48,5.69
"Thailand","Beans, dry",2004,177760.0,7588.0,26.64,1438.8,68.2,5.25,3.92,2.03,0.41,25.72
"Thailand","Beans, dry",2005,152800.0,7330.0,26.85,1581.45,71.77,4.95,0.97,3.4,0.46,6.96
"Thailand","Beans, dry",2006,145120.0,7749.0,26.74,1714.52,69.4,5.12,1.94,3.31,0.46,9.52
"Thailand","Beans, dry",2007,142880.0,7926.0,26.64,1662.52,69.7,5.27,0.53,3.31,0.46,9.38
"Thailand","Beans, dry",2008,134880.0,7414.0,26.29,1712.79,71.0,4.8,2.76,1.96,0.59,0.14
"Thailand","Beans, dry",2009,136800.0,7164.0,26.68,1638.83,71.3,4.76,2.34,2.56,0.53,0.46
"Thailand","Beans, dry",2010,141118.0,7228.0,27.32,1637.71,73.3,5.9,3.53,2.06,0.55,1.52
"Thailand","Beans, dry",2011,133513.0,7640.0,26.27,1990.16,73.1,5.79,2.24,2.18,0.6,0.4
"Thailand","Beans, dry",2012,135037.0,7628.0,27.16,1538.85,74.6,5.66,4.15,3.91,0.54,0.9
"Thailand","Beans, dry",2013,128768.0,7630.0,26.8,1760.87,73.0,5.41,1.5,3.6,0.54,1.86
"Thailand","Beans, dry",2014,121220.0,7617.0,26.9,1472.06,71.9,5.2,1.29,2.8,0.53,1.55
"Thailand","Beans, dry",2015,111310.0,7612.0,27.3,1420.21,72.7,4.69,2.13,2.01,0.48,8.81
"Thailand","Beans, dry",2016,120433.0,7620.0,27.41,1600.27,68.73,5.5,2.54,2.07,0.5,8.16
"Thailand","Beans, dry",2017,118850.0,7613.0,26.93,1985.24,73.2,5.85,2.5,2.11,0.58,0.64
"Thailand","Beans, dry",2018,113357.0,7614.0,26.92,1573.64,73.2,5.75,1.75,3.67,0.56,1.38
"Thailand","Beans, dry",2019,117547.0,7616.0,27.49,1308.5,71.9,4.62,0.61,3.24,0.5,7.06
"Thailand","Beans, dry",2020,116585.0,7614.0,27.42,1541.5,72.0,4.25,1.72,1.74,0.55,5.35
"Thailand","Beans, dry",2021,115830.0,7614.0,26.9,1631.11,71.5,5.1,1.57,1.65,0.58,1.39
"Thailand","Beans, dry",2022,116654.0,7615.0,26.78,2066.47,73.0,5.15,0.33,2.34,0.59,1.4
"Thailand","Broad beans and horse beans, green",1961,30.0,83333.0,26.23,1740.1,78.5,4.33,0.92,3.69,0.36,19.17
"Thailand","Broad beans and horse beans, green",1962,30.0,85000.0,26.08,1586.14,76.3,5.95,4.05,2.66,0.55,3.96
"Thailand","Broad beans and horse beans, green",1963,30.0,86667.0,26.07,1664.81,77.3,4.72,1.49,3.91,0.4,8.93
"Thailand","Broad beans and horse beans, green",1964,30.0,90000.0,26.14,1689.46,73.19,4.89,3.02,3.65,0.43,7.68
"Thailand","Broad beans and horse beans, green",1965,30.0,93333.0,26.28,1600.65,73.5,4.5,2.43,2.92,0.41,18.26
"Thailand","Broad beans and horse beans, green",1966,30.0,96667.0,26.75,1762.56,76.6,4.62,4.74,3.13,0.57,9.75
"Thailand","Broad beans and horse beans, green",1967,30.0,100000.0,26.12,1455.12,74.5,4.28,2.69,1.76,0.43,6.81
"Thailand","Broad beans and horse beans, green",1968,30.0,103333.0,26.43,1472.85,77.2,4.21,2.59,2.37,0.37,9.35
"Thailand","Broad beans and horse beans, green",1969,30.0,106667.0,26.56,1639.69,74.5,4.43,2.82,3.45,0.38,15.97
"Thailand","Broad beans and horse beans, green",1970,30.0,106667.0,26.33,1867.78,77.5,4.37,1.64,3.76,0.44,10.21
"Thailand","Broad beans and horse beans, green",1971,35.0,97143.0,25.72,1642.87,74.81,5.18,1.49,1.89,0.57,12.86
"Thailand","Broad beans and horse beans, green",1972,35.0,100000.0,26.46,1555.46,75.0,4.2,1.14,3.12,0.42,8.03
"Thailand","Broad beans and horse beans, green",1973,35.0,102857.0,26.47,1589.83,75.8,4.91,4.16,3.9,0.55,6.29
"Thailand","Broad beans and horse beans, green",1974,40.0,92500.0,25.99,1681.47,77.2,5.49,1.87,2.5,0.38,17.35
"Thailand","Broad beans and horse beans, green",1975,40.0,95000.0,26.21,1726.68,77.2,4.65,0.76,2.84,0.47,11.07
"Thailand","Broad beans and horse beans, green",1976,40.0,97500.0,26.11,1598.93,74.1,4.94,3.84,3.77,0.47,19.24
"Thailand","Broad beans and horse beans, green",1977,40.0,100000.0,26.36,1378.06,71.8,4.26,2.7,3.08,0.58,21.21
"Thailand","Broad beans and horse beans, green",1978,40.0,102500.0,26.67,1623.1,74.4,5.93,3.04,3.76,0.37,18.59
"Thailand","Broad beans and horse beans, green",1979,40.0,105000.0,27.05,1294.04,73.2,5.35,2.48,3.98,0.4,10.98
"Thailand","Broad beans and horse beans, green",1980,45.0,95556.0,26.74,1669.85,73.0,4.7,2.91,2.89,0.38,22.0
"Thailand","Broad beans and horse beans, green",1981,45.0,97778.0,25.97,1553.21,74.4,4.56,1.47,2.72,0.4,9.56
"Thailand","Broad beans and horse beans, green",1982,45.0,100000.0,26.06,1504.89,75.2,4.83,1.72,3.97,0.55,13.46
"Thailand","Broad beans and horse beans, green",1983,50.0,92000.0,26.4,1632.68,74.9,5.31,2.5,2.66,0.56,16.26
"Thailand","Broad beans and horse beans, green",1984,50.0,94000.0,26.11,1504.35,73.0,5.5,1.19,3.52,0.55,1.77
"Thailand","Broad beans and horse beans, green",1985,50.0,96000.0,26.19,1539.99,73.0,4.5,3.36,3.75,0.49,7.86
"Thailand","Broad beans and horse beans, green",1986,50.0,98000.0,26.14,1497.08,71.7,4.28,4.11,2.99,0.43,20.81
"Thailand","Broad beans and horse beans, green",1987,50.0,100000.0,26.97,1494.28,70.9,5.8,0.77,2.64,0.43,21.68
"Thailand","Broad beans and horse beans, green",1988,100.0,100000.0,26.73,1744.1,72.4,5.33,1.41,1.55,0.53,1.42
"Thailand","Broad beans and horse beans, green",1989,100.0,100000.0,26.73,1419.78,71.4,4.36,3.62,2.93,0.44,14.05
"Thailand","Broad beans and horse beans, green",1990,95.0,100000.0,27.04,1529.3,70.5,5.43,2.14,3.27,0.46,10.45
"Thailand","Broad beans and horse beans, green",1991,135.0,73922.0,27.11,1425.79,71.65,4.76,0.4,1.79,0.36,42.0
"Thailand","Broad beans and horse beans, green",1992,148.0,73943.0,26.72,1370.1,70.9,5.82,1.31,2.79,0.43,17.14
"Thailand","Broad beans and horse beans, green",1993,161.0,74458.0,26.74,1330.24,71.9,6.1,3.75,1.91,0.47,4.14
"Thailand","Broad beans and horse beans, green",1994,167.0,74437.0,26.81,1653.44,72.6,4.76,3.68,1.56,0.52,2.46
"Thailand","Broad beans and horse beans, green",1995,180.0,72222.0,26.7,1669.6,79.0,5.52,2.18,3.77,0.51,3.14
"Thailand","Broad beans and horse beans, green",1996,166.0,75048.0,26.32,1754.71,69.8,4.37,1.77,3.72,0.54,1.09
"Thailand","Broad beans and horse beans, green",1997,150.0,80000.0,26.86,1390.14,67.4,4.85,2.3,2.09,0.5,2.07
"Thailand","Broad beans and horse beans, green",1998,170.0,73529.0,27.5,1520.52,73.2,4.96,1.73,1.96,0.54,3.08
"Thailand","Broad beans and horse beans, green",1999,172.0,74328.0,26.3,1771.63,72.7,5.88,2.93,2.56,0.62,0.28
"Thailand","Broad beans and horse beans, green",2000,180.0,72222.0,26.53,1760.17,70.9,5.45,4.44,3.82,0.52,0.98
"Thailand","Broad beans and horse beans, green",2001,182.0,74221.0,26.71,1593.13,71.6,5.39,4.2,3.92,0.55,0.41
"Thailand","Broad beans and horse beans, green",2002,190.0,73684.0,26.8,1645.98,72.67,4.62,0.39,3.69,0.51,1.95
"Thailand","Broad beans and horse beans, green",2003,196.0,74101.0,26.71,1539.52,69.7,4.61,4.56,3.65,0.48,5.69
"Thailand","Broad beans and horse beans, green",2004,200.0,75000.0,26.64,1438.8,68.2,5.25,3.92,2.03,0.41,25.72
"Thailand","Broad beans and horse beans, green",2005,200.0,75000.0,26.85,1581.45,71.77,4.95,0.97,3.4,0.46,6.96
"Thailand","Broad beans and horse beans, green",2006,215.0,74419.0,26.74,1714.52,69.4,5.12,1.94,3.31,0.46,9.52
"Thailand","Broad beans and horse beans, green",2007,225.0,75556.0,26.64,1662.52,69.7,5.27,0.53,3.31,0.46,9.38
"Thailand","Broad beans and horse beans, green",2008,240.0,75000.0,26.29,1712.79,71.0,4.8,2.76,1.96,0.59,0.14
"Thailand","Broad beans and horse beans, green",2009,270.0,74074.0,26.68,1638.83,71.3,4.76,2.34,2.56,0.53,0.46
"Thailand","Broad beans and horse beans, green",2010,277.0,72654.0,27.32,1637.71,73.3,5.9,3.53,2.06,0.55,1.52
"Thailand","Broad beans and horse beans, green",2011,282.0,72093.0,26.27,1990.16,73.1,5.79,2.24,2.18,0.6,0.4
"Thailand","Broad beans and horse beans, green",2012,300.0,68333.0,27.16,1538.85,74.6,5.66,4.15,3.91,0.54,0.9
"Thailand","Broad beans and horse beans, green",2013,300.0,68333.0,26.8,1760.87,73.0,5.41,1.5,3.6,0.54,1.86
"Thailand","Broad beans and horse beans, green",2014,296.0,69444.0,26.9,1472.06,71.9,5.2,1.29,2.8,0.53,1.55
"Thailand","Broad beans and horse beans, green",2015,306.0,70670.0,27.3,1420.21,72.7,4.69,2.13,2.01,0.48,8.81
"Thailand","Broad beans and horse beans, green",2016,301.0,69491.0,27.41,1600.27,68.73,5.5,2.54,2.07,0.5,8.16
"Thailand","Broad beans and horse beans, green",2017,302.0,69272.0,26.93,1985.24,73.2,5.85,2.5,2.11,0.58,0.64
"Thailand","Broad beans and horse beans, green",2018,303.0,69059.0,26.92,1573.64,73.2,5.75,1.75,3.67,0.56,1.38
"Thailand","Broad beans and horse beans, green",2019,316.0,68671.0,27.49,1308.5,71.9,4.62,0.61,3.24,0.5,7.06
"Thailand","Broad beans and horse beans, green",2020,317.0,68150.0,27.42,1541.5,72.0,4.25,1.72,1.74,0.55,5.35
"Thailand","Broad beans and horse beans, green",2021,312.0,69625.0,26.9,1631.11,71.5,5.1,1.57,1.65,0.58,1.39
"Thailand","Broad beans and horse beans, green",2022,315.0,69360.0,26.78,2066.47,73.0,5.15,0.33,2.34,0.59,1.4
"Thailand","Cabbages",1961,25000.0,43560.0,26.23,1740.1,78.5,4.33,0.92,3.69,0.36,19.17
"Thailand","Cabbages",1962,28960.0,46340.0,26.08,1586.14,76.3,5.95,4.05,2.66,0.55,3.96
"Thailand","Cabbages",1963,32000.0,53531.0,26.07,1664.81,77.3,4.72,1.49,3.91,0.4,8.93
"Thailand","Cabbages",1964,31680.0,52778.0,26.14,1689.46,73.19,4.89,3.02,3.65,0.43,7.68
"Thailand","Cabbages",1965,29440.0,54959.0,26.28,1600.65,73.5,4.5,2.43,2.92,0.41,18.26
"Thailand","Cabbages",1966,28000.0,61786.0,26.75,1762.56,76.6,4.62,4.74,3.13,0.57,9.75
"Thailand","Cabbages",1967,26000.0,66731.0,26.12,1455.12,74.5,4.28,2.69,1.76,0.43,6.81
"Thailand","Cabbages",1968,25000.0,69400.0,26.43,1472.85,77.2,4.21,2.59,2.37,0.37,9.35
"Thailand","Cabbages",1969,24000.0,72500.0,26.56,1639.69,74.5,4.43,2.82,3.45,0.38,15.97
"Thailand","Cabbages",1970,23000.0,75652.0,26.33,1867.78,77.5,4.37,1.64,3.76,0.44,10.21
"Thailand","Cabbages",1971,22000.0,78864.0,25.72,1642.87,74.81,5.18,1.49,1.89,0.57,12.86
"Thailand","Cabbages",1972,22000.0,81818.0,26.46,1555.46,75.0,4.2,1.14,3.12,0.42,8.03
"Thailand","Cabbages",1973,17700.0,90395.0,26.47,1589.83,75.8,4.91,4.16,3.9,0.55,6.29
"Thailand","Cabbages",1974,20500.0,78049.0,25.99,1681.47,77.2,5.49,1.87,2.5,0.38,17.35
"Thailand","Cabbages",1975,23100.0,78355.0,26.21,1726.68,77.2,4.65,0.76,2.84,0.47,11.07
"Thailand","Cabbages",1976,19400.0,73196.0,26.11,1598.93,74.1,4.94,3.84,3.77,0.47,19.24
"Thailand","Cabbages",1977,18500.0,72973.0,26.36,1378.06,71.8,4.26,2.7,3.08,0.58,21.21
"Thailand","Cabbages",1978,21300.0,63380.0,26.67,1623.1,74.4,5.93,3.04,3.76,0.37,18.59
"Thailand","Cabbages",1979,17900.0,58101.0,27.05,1294.04,73.2,5.35,2.48,3.98,0.4,10.98
"Thailand","Cabbages",1980,18964.0,78336.0,26.74,1669.85,73.0,4.7,2.91,2.89,0.38,22.0
"Thailand","Cabbages",1981,20429.0,78808.0,25.97,1553.21,74.4,4.56,1.47,2.72,0.4,9.56
"Thailand","Cabbages",1982,20214.0,74964.0,26.06,1504.89,75.2,4.83,1.72,3.97,0.55,13.46
"Thailand","Cabbages",1983,19258.0,88826.0,26.4,1632.68,74.9,5.31,2.5,2.66,0.56,16.26
"Thailand","Cabbages",1984,19395.0,87928.0,26.11,1504.35,73.0,5.5,1.19,3.52,0.55,1.77
"Thailand","Cabbages",1985,17681.0,107294.0,26.19,1539.99,73.0,4.5,3.36,3.75,0.49,7.86
"Thailand","Cabbages",1986,17700.0,107345.0,26.14,1497.08,71.7,4.28,4.11,2.99,0.43,20.81
"Thailand","Cabbages",1987,17500.0,109143.0,26.97,1494.28,70.9,5.8,0.77,2.64,0.43,21.68
"Thailand","Cabbages",1988,17500.0,109714.0,26.73,1744.1,72.4,5.33,1.41,1.55,0.53,1.42
"Thailand","Cabbages",1989,17500.0,110286.0,26.73,1419.78,71.4,4.36,3.62,2.93,0.44,14.05
"Thailand","Cabbages",1990,16647.0,116538.0,27.04,1529.3,70.5,5.43,2.14,3.27,0.46,10.45
"Thailand","Cabbages",1991,18251.0,105750.0,27.11,1425.79,71.65,4.76,0.4,1.79,0.36,42.0
"Thailand","Cabbages",1992,17921.0,108253.0,26.72,1370.1,70.9,5.82,1.31,2.79,0.43,17.14
"Thailand","Cabbages",1993,17600.0,110795.0,26.74,1330.24,71.9,6.1,3.75,1.91,0.47,4.14
"Thailand","Cabbages",1994,18019.0,113771.0,26.81,1653.44,72.6,4.76,3.68,1.56,0.52,2.46
"Thailand","Cabbages",1995,17800.0,117978.0,26.7,1669.6,79.0,5.52,2.18,3.77,0.51,3.14
"Thailand","Cabbages",1996,18000.0,108333.0,26.32,1754.71,69.8,4.37,1.77,3.72,0.54,1.09
"Thailand","Cabbages",1997,17369.0,113995.0,26.86,1390.14,67.4,4.85,2.3,2.09,0.5,2.07
"Thailand","Cabbages",1998,18300.0,120219.0,27.5,1520.52,73.2,4.96,1.73,1.96,0.54,3.08
"Thailand","Cabbages",1999,18400.0,108696.0,26.3,1771.63,72.7,5.88,2.93,2.56,0.62,0.28
"Thailand","Cabbages",2000,47926.0,133811.0,26.53,1760.17,70.9,5.45,4.44,3.82,0.52,0.98
"Thailand","Cabbages",2001,43004.0,141957.0,26.71,1593.13,71.6,5.39,4.2,3.92,0.55,0.41
"Thailand","Cabbages",2002,52995.0,161195.0,26.8,1645.98,72.67,4.62,0.39,3.69,0.51,1.95
"Thailand","Cabbages",2003,39626.0,130675.0,26.71,1539.52,69.7,4.61,4.56,3.65,0.48,5.69
"Thailand","Cabbages",2004,37527.0,128538.0,26.64,1438.8,68.2,5.25,3.92,2.03,0.41,25.72
"Thailand","Cabbages",2005,38695.0,116042.0,26.85,1581.45,71.77,4.95,0.97,3.4,0.46,6.96
"Thailand","Cabbages",2006,36413.0,131397.0,26.74,1714.52,69.4,5.12,1.94,3.31,0.46,9.52
"Thailand","Cabbages",2007,38700.0,124030.0,26.64,1662.52,69.7,5.27,0.53,3.31,0.46,9.38
"Thailand","Cabbages",2008,39128.0,126655.0,26.29,1712.79,71.0,4.8,2.76,1.96,0.59,0.14
"Thailand","Cabbages",2009,39363.0,126102.0,26.68,1638.83,71.3,4.76,2.34,2.56,0.53,0.46
"Thailand","Cabbages",2010,40925.0,134362.0,27.32,1637.71,73.3,5.9,3.53,2.06,0.55,1.52
"Thailand","Cabbages",2011,33914.0,144678.0,26.27,1990.16,73.1,5.79,2.24,2.18,0.6,0.4
"Thailand","Cabbages",2012,22090.0,177721.0,27.16,1538.85,74.6,5.66,4.15,3.91,0.54,0.9
"Thailand","Cabbages",2013,10886.0,223054.0,26.8,1760.87,73.0,5.41,1.5,3.6,0.54,1.86
"Thailand","Cabbages",2014,11057.0,224690.0,26.9,1472.06,71.9,5.2,1.29,2.8,0.53,1.55
"Thailand","Cabbages",2015,11146.0,230307.0,27.3,1420.21,72.7,4.69,2.13,2.01,0.48,8.81
"Thailand","Cabbages",2016,11552.0,232293.0,27.41,1600.27,68.73,5.5,2.54,2.07,0.5,8.16
"Thailand","Cabbages",2017,11523.0,235491.0,26.93,1985.24,73.2,5.85,2.5,2.11,0.58,0.64
"Thailand","Cabbages",2018,11631.0,239802.0,26.92,1573.64,73.2,5.75,1.75,3.67,0.56,1.38
"Thailand","Cabbages",2019,11000.0,245455.0,27.49,1308.5,71.9,4.62,0.61,3.24,0.5,7.06
"Thailand","Cabbages",2020,11000.0,245455.0,27.42,1541.5,72.0,4.25,1.72,1.74,0.55,5.35
"Thailand","Cabbages",2021,10499.0,248779.0,26.9,1631.11,71.5,5.1,1.57,1.65,0.58,1.39
"Thailand","Cabbages",2022,8332.0,258107.0,26.78,2066.47,73.0,5.15,0.33,2.34,0.59,1.4
"Thailand","Canary seed",1961,1000.0,4000.0,26.23,1740.1,78.5,4.33,0.92,3.69,0.36,19.17
"Thailand","Canary seed",1962,1000.0,4000.0,26.08,1586.14,76.3,5.95,4.05,2.66,0.55,3.96
"Thailand","Canary seed",1963,1000.0,4000.0,26.07,1664.81,77.3,4.72,1.49,3.91,0.4,8.93
"Thailand","Canary seed",1964,1000.0,4000.0,26.14,1689.46,73.19,4.89,3.02,3.65,0.43,7.68
"Thailand","Canary seed",1965,1000.0,4000.0,26.28,1600.65,73.5,4.5,2.43,2.92,0.41,18.26
"Thailand","Canary seed",1966,1000.0,4000.0,26.75,1762.56,76.6,4.62,4.74,3.13,0.57,9.75
"Thailand","Canary seed",1967,1000.0,4000.0,26.12,1455.12,74.5,4.28,2.69,1.76,0.43,6.81
"Thailand","Canary seed",1968,1000.0,4000.0,26.43,1472.85,77.2,4.21,2.59,2.37,0.37,9.35
"Thailand","Canary seed",1969,1000.0,4000.0,26.56,1639.69,74.5,4.43,2.82,3.45,0.38,15.97
"Thailand","Canary seed",1970,1000.0,4000.0,26.33,1867.78,77.5,4.37,1.64,3.76,0.44,10.21
"Thailand","Canary seed",1971,2000.0,4000.0,25.72,1642.87,74.81,5.18,1.49,1.89,0.57,12.86
"Thailand","Canary seed",1972,2000.0,4000.0,26.46,1555.46,75.0,4.2,1.14,3.12,0.42,8.03
"Thailand","Canary seed",1973,2000.0,4000.0,26.47,1589.83,75.8,4.91,4.16,3.9,0.55,6.29
"Thailand","Canary seed",1974,2000.0,4000.0,25.99,1681.47,77.2,5.49,1.87,2.5,0.38,17.35
"Thailand","Canary seed",1975,2000.0,4000.0,26.21,1726.68,77.2,4.65,0.76,2.84,0.47,11.07
"Thailand","Canary seed",1976,3000.0,4000.0,26.11,1598.93,74.1,4.94,3.84,3.77,0.47,19.24
"Thailand","Canary seed",1977,3000.0,4000.0,26.36,1378.06,71.8,4.26,2.7,3.08,0.58,21.21
"Thailand","Canary seed",1978,3000.0,4000.0,26.67,1623.1,74.4,5.93,3.04,3.76,0.37,18.59
"Thailand","Canary seed",1979,3000.0,4000.0,27.05,1294.04,73.2,5.35,2.48,3.98,0.4,10.98
"Thailand","Canary seed",1980,3000.0,4000.0,26.74,1669.85,73.0,4.7,2.91,2.89,0.38,22.0
"Thailand","Canary seed",1981,4000.0,4000.0,25.97,1553.21,74.4,4.56,1.47,2.72,0.4,9.56
"Thailand","Canary seed",1982,4000.0,4000.0,26.06,1504.89,75.2,4.83,1.72,3.97,0.55,13.46
"Thailand","Canary seed",1983,4000.0,4000.0,26.4,1632.68,74.9,5.31,2.5,2.66,0.56,16.26
"Thailand","Canary seed",1984,4000.0,4000.0,26.11,1504.35,73.0,5.5,1.19,3.52,0.55,1.77
"Thailand","Canary seed",1985,4000.0,4000.0,26.19,1539.99,73.0,4.5,3.36,3.75,0.49,7.86
"Thailand","Canary seed",1986,4500.0,4000.0,26.14,1497.08,71.7,4.28,4.11,2.99,0.43,20.81
"Thailand","Canary seed",1987,4500.0,4000.0,26.97,1494.28,70.9,5.8,0.77,2.64,0.43,21.68
"Thailand","Canary seed",1988,4500.0,4000.0,26.73,1744.1,72.4,5.33,1.41,1.55,0.53,1.42
"Thailand","Canary seed",1989,4500.0,4000.0,26.73,1419.78,71.4,4.36,3.62,2.93,0.44,14.05
"Thailand","Canary seed",1990,4025.0,4000.0,27.04,1529.3,70.5,5.43,2.14,3.27,0.46,10.45
"Thailand","Canary seed",1991,5000.0,4000.0,27.11,1425.79,71.65,4.76,0.4,1.79,0.36,42.0
"Thailand","Canary seed",1992,5356.0,3709.0,26.72,1370.1,70.9,5.82,1.31,2.79,0.43,17.14
"Thailand","Canary seed",1993,5371.0,3580.0,26.74,1330.24,71.9,6.1,3.75,1.91,0.47,4.14
"Thailand","Canary seed",1994,5500.0,4000.0,26.81,1653.44,72.6,4.76,3.68,1.56,0.52,2.46
"Thailand","Canary seed",1995,5539.0,3976.0,26.7,1669.6,79.0,5.52,2.18,3.77,0.51,3.14
"Thailand","Canary seed",1996,5644.0,3980.0,26.32,1754.71,69.8,4.37,1.77,3.72,0.54,1.09
"Thailand","Canary seed",1997,5723.0,4106.0,26.86,1390.14,67.4,4.85,2.3,2.09,0.5,2.07
"Thailand","Canary seed",1998,5721.0,4026.0,27.5,1520.52,73.2,4.96,1.73,1.96,0.54,3.08
"Thailand","Canary seed",1999,6000.0,4000.0,26.3,1771.63,72.7,5.88,2.93,2.56,0.62,0.28
"Thailand","Canary seed",2000,5922.0,4026.0,26.53,1760.17,70.9,5.45,4.44,3.82,0.52,0.98
"Thailand","Canary seed",2001,9000.0,4000.0,26.71,1593.13,71.6,5.39,4.2,3.92,0.55,0.41
