Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RL","Land Use","854","Burkina Faso","5110","Area","6665","Cropland area under conservation tillage","2015","2015","","","","",""
"RL","Land Use","854","Burkina Faso","5110","Area","6666","Cropland area under zero or no tillage","2008","2008","","","","",""
"RL","Land Use","854","Burkina Faso","5110","Area","6666","Cropland area under zero or no tillage","2015","2015","","","","",""
"RL","Land Use","854","Burkina Faso","5110","Area","6774","Cropland area under protective cover","2008","2008","","","","",""
"RL","Land Use","854","Burkina Faso","5110","Area","6774","Cropland area under protective cover","2015","2015","","","","",""
"RL","Land Use","108","Burundi","5110","Area","6600","Country area","2008","2008","1000 ha","2783","A","Official figure",""
"RL","Land Use","108","Burundi","5110","Area","6600","Country area","2015","2015","1000 ha","2783","A","Official figure",""
"RL","Land Use","108","Burundi","5110","Area","6601","Land area","2008","2008","1000 ha","2568","I","Imputed value",""
"RL","Land Use","108","Burundi","5110","Area","6601","Land area","2015","2015","1000 ha","2568","I","Imputed value",""
"RL","Land Use","108","Burundi","5110","Area","6602","Agriculture","2008","2008","1000 ha","1828","I","Imputed value",""
"RL","Land Use","108","Burundi","5110","Area","6602","Agriculture","2015","2015","1000 ha","1941","I","Imputed value",""
"RL","Land Use","108","Burundi","5110","Area","6610","Agricultural land","2008","2008","1000 ha","1828","I","Imputed value",""
"RL","Land Use","108","Burundi","5110","Area","6610","Agricultural land","2015","2015","1000 ha","1941","I","Imputed value",""
"RL","Land Use","108","Burundi","5110","Area","6620","Cropland","2008","2008","1000 ha","1345","I","Imputed value",""
"RL","Land Use","108","Burundi","5110","Area","6620","Cropland","2015","2015","1000 ha","1458","I","Imputed value",""
"RL","Land Use","108","Burundi","5110","Area","6621","Arable land","2008","2008","1000 ha","945","I","Imputed value",""
"RL","Land Use","108","Burundi","5110","Area","6621","Arable land","2015","2015","1000 ha","1108","I","Imputed value",""
"RL","Land Use","108","Burundi","5110","Area","6630","Temporary crops","2008","2008","1000 ha","832.6319","I","Imputed value",""
"RL","Land Use","108","Burundi","5110","Area","6630","Temporary crops","2015","2015","1000 ha","976.085","I","Imputed value",""
"RL","Land Use","108","Burundi","5110","Area","6633","Temporary meadows and pastures","2008","2008","1000 ha","52.804","I","Imputed value",""
"RL","Land Use","108","Burundi","5110","Area","6633","Temporary meadows and pastures","2015","2015","1000 ha","62.269","I","Imputed value",""
"RL","Land Use","108","Burundi","5110","Area","6640","Temporary fallow","2008","2008","1000 ha","59.5641","I","Imputed value",""
"RL","Land Use","108","Burundi","5110","Area","6640","Temporary fallow","2015","2015","1000 ha","69.646","I","Imputed value",""
"RL","Land Use","108","Burundi","5110","Area","6650","Permanent crops","2008","2008","1000 ha","400","I","Imputed value",""
"RL","Land Use","108","Burundi","5110","Area","6650","Permanent crops","2015","2015","1000 ha","350","I","Imputed value",""
"RL","Land Use","108","Burundi","5110","Area","6655","Permanent meadows and pastures","2008","2008","1000 ha","483","A","Official figure",""
"RL","Land Use","108","Burundi","5110","Area","6655","Permanent meadows and pastures","2015","2015","1000 ha","483","A","Official figure",""
"RL","Land Use","108","Burundi","5110","Area","6656","Perm. meadows & pastures - Cultivated","2008","2008","","","","",""
"RL","Land Use","108","Burundi","5110","Area","6656","Perm. meadows & pastures - Cultivated","2015","2015","","","","",""
"RL","Land Use","108","Burundi","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2008","2008","","","","",""
"RL","Land Use","108","Burundi","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2015","2015","","","","",""
"RL","Land Use","108","Burundi","5110","Area","6649","Farm buildings and Farmyards","2008","2008","","","","",""
"RL","Land Use","108","Burundi","5110","Area","6649","Farm buildings and Farmyards","2015","2015","","","","",""
"RL","Land Use","108","Burundi","5110","Area","6671","Agriculture area under organic agric.","2008","2008","1000 ha","0.35","I","Imputed value",""
"RL","Land Use","108","Burundi","5110","Area","6671","Agriculture area under organic agric.","2015","2015","1000 ha","0.18","I","Imputed value",""
"RL","Land Use","108","Burundi","5110","Area","6672","Agriculture area certified organic","2008","2008","","","","",""
"RL","Land Use","108","Burundi","5110","Area","6672","Agriculture area certified organic","2015","2015","","","","",""
"RL","Land Use","108","Burundi","5110","Area","6668","Cropland area under organic agric.","2008","2008","","","","",""
"RL","Land Use","108","Burundi","5110","Area","6668","Cropland area under organic agric.","2015","2015","","","","",""
"RL","Land Use","108","Burundi","5110","Area","6669","Cropland area certified organic","2008","2008","","","","",""
"RL","Land Use","108","Burundi","5110","Area","6669","Cropland area certified organic","2015","2015","","","","",""
"RL","Land Use","108","Burundi","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2008","2008","","","","",""
"RL","Land Use","108","Burundi","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2015","2015","","","","",""
"RL","Land Use","108","Burundi","5110","Area","6682","Perm. meadows & pastures area certified organic","2008","2008","","","","",""
"RL","Land Use","108","Burundi","5110","Area","6682","Perm. meadows & pastures area certified organic","2015","2015","","","","",""
"RL","Land Use","108","Burundi","5110","Area","6664","Cropland area under conventional tillage","2008","2008","","","","",""
"RL","Land Use","108","Burundi","5110","Area","6664","Cropland area under conventional tillage","2015","2015","","","","",""
"RL","Land Use","108","Burundi","5110","Area","6665","Cropland area under conservation tillage","2008","2008","","","","",""
"RL","Land Use","108","Burundi","5110","Area","6665","Cropland area under conservation tillage","2015","2015","","","","",""
"RL","Land Use","108","Burundi","5110","Area","6666","Cropland area under zero or no tillage","2008","2008","","","","",""
"RL","Land Use","108","Burundi","5110","Area","6666","Cropland area under zero or no tillage","2015","2015","","","","",""
"RL","Land Use","108","Burundi","5110","Area","6774","Cropland area under protective cover","2008","2008","","","","",""
"RL","Land Use","108","Burundi","5110","Area","6774","Cropland area under protective cover","2015","2015","","","","",""
"RL","Land Use","132","Cabo Verde","5110","Area","6600","Country area","2008","2008","1000 ha","403","A","Official figure",""
"RL","Land Use","132","Cabo Verde","5110","Area","6600","Country area","2015","2015","1000 ha","403","A","Official figure",""
"RL","Land Use","132","Cabo Verde","5110","Area","6601","Land area","2008","2008","1000 ha","403","A","Official figure",""
"RL","Land Use","132","Cabo Verde","5110","Area","6601","Land area","2015","2015","1000 ha","403","A","Official figure",""
"RL","Land Use","132","Cabo Verde","5110","Area","6602","Agriculture","2008","2008","1000 ha","78","I","Imputed value",""
"RL","Land Use","132","Cabo Verde","5110","Area","6602","Agriculture","2015","2015","1000 ha","79","I","Imputed value",""
"RL","Land Use","132","Cabo Verde","5110","Area","6610","Agricultural land","2008","2008","1000 ha","78","I","Imputed value",""
"RL","Land Use","132","Cabo Verde","5110","Area","6610","Agricultural land","2015","2015","1000 ha","79","I","Imputed value",""
"RL","Land Use","132","Cabo Verde","5110","Area","6620","Cropland","2008","2008","1000 ha","53","I","Imputed value",""
"RL","Land Use","132","Cabo Verde","5110","Area","6620","Cropland","2015","2015","1000 ha","54","I","Imputed value",""
"RL","Land Use","132","Cabo Verde","5110","Area","6621","Arable land","2008","2008","1000 ha","50","I","Imputed value",""
"RL","Land Use","132","Cabo Verde","5110","Area","6621","Arable land","2015","2015","1000 ha","50","I","Imputed value",""
"RL","Land Use","132","Cabo Verde","5110","Area","6630","Temporary crops","2008","2008","1000 ha","36.8639","I","Imputed value",""
"RL","Land Use","132","Cabo Verde","5110","Area","6630","Temporary crops","2015","2015","1000 ha","38.0671","I","Imputed value",""
"RL","Land Use","132","Cabo Verde","5110","Area","6633","Temporary meadows and pastures","2008","2008","1000 ha","6.3784","I","Imputed value",""
"RL","Land Use","132","Cabo Verde","5110","Area","6633","Temporary meadows and pastures","2015","2015","1000 ha","5.6526","I","Imputed value",""
"RL","Land Use","132","Cabo Verde","5110","Area","6640","Temporary fallow","2008","2008","1000 ha","6.7578","I","Imputed value",""
"RL","Land Use","132","Cabo Verde","5110","Area","6640","Temporary fallow","2015","2015","1000 ha","6.2803","I","Imputed value",""
"RL","Land Use","132","Cabo Verde","5110","Area","6650","Permanent crops","2008","2008","1000 ha","3","I","Imputed value",""
"RL","Land Use","132","Cabo Verde","5110","Area","6650","Permanent crops","2015","2015","1000 ha","4","I","Imputed value",""
"RL","Land Use","132","Cabo Verde","5110","Area","6655","Permanent meadows and pastures","2008","2008","1000 ha","25","I","Imputed value",""
"RL","Land Use","132","Cabo Verde","5110","Area","6655","Permanent meadows and pastures","2015","2015","1000 ha","25","I","Imputed value",""
"RL","Land Use","132","Cabo Verde","5110","Area","6656","Perm. meadows & pastures - Cultivated","2008","2008","","","","",""
"RL","Land Use","132","Cabo Verde","5110","Area","6656","Perm. meadows & pastures - Cultivated","2015","2015","","","","",""
"RL","Land Use","132","Cabo Verde","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2008","2008","","","","",""
"RL","Land Use","132","Cabo Verde","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2015","2015","","","","",""
"RL","Land Use","132","Cabo Verde","5110","Area","6649","Farm buildings and Farmyards","2008","2008","","","","",""
"RL","Land Use","132","Cabo Verde","5110","Area","6649","Farm buildings and Farmyards","2015","2015","","","","",""
"RL","Land Use","132","Cabo Verde","5110","Area","6671","Agriculture area under organic agric.","2008","2008","","","","",""
"RL","Land Use","132","Cabo Verde","5110","Area","6671","Agriculture area under organic agric.","2015","2015","1000 ha","0.5","I","Imputed value",""
"RL","Land Use","132","Cabo Verde","5110","Area","6672","Agriculture area certified organic","2008","2008","","","","",""
"RL","Land Use","132","Cabo Verde","5110","Area","6672","Agriculture area certified organic","2015","2015","1000 ha","0.5","I","Imputed value",""
"RL","Land Use","132","Cabo Verde","5110","Area","6668","Cropland area under organic agric.","2008","2008","","","","",""
"RL","Land Use","132","Cabo Verde","5110","Area","6668","Cropland area under organic agric.","2015","2015","","","","",""
"RL","Land Use","132","Cabo Verde","5110","Area","6669","Cropland area certified organic","2008","2008","","","","",""
"RL","Land Use","132","Cabo Verde","5110","Area","6669","Cropland area certified organic","2015","2015","","","","",""
"RL","Land Use","132","Cabo Verde","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2008","2008","","","","",""
"RL","Land Use","132","Cabo Verde","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2015","2015","","","","",""
"RL","Land Use","132","Cabo Verde","5110","Area","6682","Perm. meadows & pastures area certified organic","2008","2008","","","","",""
"RL","Land Use","132","Cabo Verde","5110","Area","6682","Perm. meadows & pastures area certified organic","2015","2015","","","","",""
"RL","Land Use","132","Cabo Verde","5110","Area","6664","Cropland area under conventional tillage","2008","2008","","","","",""
"RL","Land Use","132","Cabo Verde","5110","Area","6664","Cropland area under conventional tillage","2015","2015","","","","",""
"RL","Land Use","132","Cabo Verde","5110","Area","6665","Cropland area under conservation tillage","2008","2008","","","","",""
"RL","Land Use","132","Cabo Verde","5110","Area","6665","Cropland area under conservation tillage","2015","2015","","","","",""
"RL","Land Use","132","Cabo Verde","5110","Area","6666","Cropland area under zero or no tillage","2008","2008","","","","",""
"RL","Land Use","132","Cabo Verde","5110","Area","6666","Cropland area under zero or no tillage","2015","2015","","","","",""
"RL","Land Use","132","Cabo Verde","5110","Area","6774","Cropland area under protective cover","2008","2008","","","","",""
"RL","Land Use","132","Cabo Verde","5110","Area","6774","Cropland area under protective cover","2015","2015","","","","",""
"RL","Land Use","116","Cambodia","5110","Area","6600","Country area","2008","2008","1000 ha","18104","A","Official figure",""
"RL","Land Use","116","Cambodia","5110","Area","6600","Country area","2015","2015","1000 ha","18104","I","Imputed value",""
